SerialNr,MaterialNr_x,CheckMode_x,TestSystem_x,Description_x,Date_x,Time_x,Error_x,ErrorCat_x,Duration_x,Duration.1_x,col_11,col_12,col_13,MaterialNr_y,CheckMode_y,TestSystem_y,Description_y,Date_y,Time_y,Error_y,ErrorCat_y,Duration_y,Duration.1_y,col_21,col_22,col_23,MaterialNr,CheckMode,TestSystem,Description,Date,Time,Error,ErrorCat,Duration,Duration.1,col_31
2445,MatNr1,PrMod3,TSys27,AB-1CD-0,22.12.2023,11:34:00,OK,OK,00:01:38,00:01:38,1.2000000000000002,86.0,23.0,MatNr1,PrMod2,TSys27,AB-2CD-0,22.12.2023,11:38:42,OK,OK,00:01:56,00:01:56,53.0,19.099999999999987,5.64,MatNr1,PrMod3,TSys54,AB-3CD-1,22.12.2023,11:43:29,OK,OK,00:02:18,00:02:18,0.0
2446,MatNr2,PrMod3,TSys54,AB-2CD-5,22.12.2023,11:57:19,OK,OK,00:02:12,00:02:12,82.0,0.0,13.0,MatNr2,PrMod4,TSys27,AB-1CD-6,22.12.2023,12:02:53,OK,OK,00:02:33,00:02:33,-76.59,8.499999999999995,0.0,MatNr2,PrMod2,TSys54,AB-1CD-8,22.12.2023,12:10:06,System_issue,System_error,00:02:17,00:02:17,0.0
2447,MatNr3,PrMod2,TSys32,AB-3CD-5,22.12.2023,12:22:56,OK,OK,00:01:45,00:01:45,0.6,45.0,20.0,MatNr3,PrMod4,TSys32,AB-3CD-6,22.12.2023,12:27:11,OK,OK,00:02:22,00:02:22,40.0,17.99999999999999,0.0,MatNr3,PrMod4,TSys54,AB-1CD-0,22.12.2023,12:32:57,OK,OK,00:01:36,00:01:36,0.0
2448,MatNr2,PrMod4,TSys27,AB-2CD-1,22.12.2023,12:48:50,OK,OK,00:02:06,00:02:06,87.0,37.0,11.0,MatNr2,PrMod4,TSys54,AB-2CD-0,22.12.2023,12:53:37,OK,OK,00:02:18,00:02:18,50.0,16.999999999999993,1.0,MatNr2,PrMod1,TSys32,AB-2CD-1,22.12.2023,12:58:31,System_issue,System_error,00:02:23,00:02:23,0.0
2449,MatNr3,PrMod2,TSys54,AB-3CD-5,22.12.2023,13:12:19,OK,OK,00:01:36,00:01:36,3.38,78.0,25.0,MatNr3,PrMod4,TSys54,AB-3CD-0,22.12.2023,13:15:48,OK,OK,00:01:58,00:01:58,46.0,16.299999999999997,1.0,MatNr3,PrMod2,TSys32,AB-3CD-8,22.12.2023,13:20:42,OK,OK,00:02:20,00:02:20,0.0
2450,MatNr3,PrMod1,TSys32,AB-3CD-9,22.12.2023,13:32:49,OK,OK,00:02:13,00:02:13,76.0,98.0,23.0,MatNr3,PrMod1,TSys54,AB-3CD-6,22.12.2023,13:38:49,OK,OK,00:02:08,00:02:08,45.0,19.399999999999984,0.0,MatNr3,PrMod3,TSys32,AB-1CD-5,22.12.2023,13:43:04,OK,OK,00:02:17,00:02:17,0.0
2451,MatNr2,PrMod1,TSys32,AB-2CD-7,22.12.2023,13:55:14,OK,OK,00:02:09,00:02:09,1.0,11.0,12.0,MatNr2,PrMod3,TSys27,AB-2CD-4,22.12.2023,14:00:16,OK,OK,00:01:32,00:01:32,54.0,16.799999999999994,1.0,MatNr2,PrMod2,TSys32,AB-3CD-9,22.12.2023,14:04:40,OK,OK,00:02:18,00:02:18,0.0
2452,MatNr3,PrMod1,TSys54,AB-3CD-0,22.12.2023,14:16:27,OK,OK,00:02:18,00:02:18,91.0,64.0,6.0,MatNr3,PrMod1,TSys54,AB-2CD-7,22.12.2023,14:21:37,OK,OK,00:02:01,00:02:01,47.0,17.59999999999999,0.0,MatNr3,PrMod4,TSys32,AB-3CD-9,22.12.2023,14:27:36,OK,OK,00:02:22,00:02:22,0.0
2453,MatNr1,PrMod4,TSys54,AB-1CD-0,22.12.2023,14:41:47,OK,OK,00:01:45,00:01:45,99.0,64.0,27.0,MatNr1,PrMod3,TSys54,AB-2CD-3,22.12.2023,14:45:47,System_issue,System_error,00:02:10,00:02:10,42.0,7.199999999999999,2.0,MatNr1,PrMod3,TSys32,AB-3CD-1,22.12.2023,14:56:07,System_issue,System_error,00:01:44,00:01:44,0.0
2453,MatNr1,PrMod4,TSys54,AB-1CD-0,22.12.2023,14:41:47,OK,OK,00:01:45,00:01:45,99.0,64.0,27.0,MatNr1,PrMod3,TSys54,AB-2CD-3,22.12.2023,14:49:56,OK,OK,00:02:39,00:02:39,42.0,7.199999999999999,2.0,MatNr1,PrMod3,TSys32,AB-3CD-1,22.12.2023,14:56:07,System_issue,System_error,00:01:44,00:01:44,0.0
2454,MatNr2,PrMod4,TSys54,AB-2CD-8,22.12.2023,15:07:55,OK,OK,00:02:55,00:02:55,0.9,16.0,9.0,MatNr2,PrMod4,TSys32,AB-3CD-8,22.12.2023,15:13:15,OK,OK,00:01:53,00:01:53,60.0,7.799999999999997,0.0,MatNr2,PrMod1,TSys32,AB-3CD-6,22.12.2023,15:18:37,OK,OK,00:02:00,00:02:00,0.0
2455,MatNr2,PrMod1,TSys32,AB-2CD-6,22.12.2023,15:31:52,OK,OK,00:01:59,00:01:59,72.0,94.0,8.0,MatNr2,PrMod1,TSys32,AB-3CD-1,22.12.2023,15:36:12,OK,OK,00:01:57,00:01:57,66.0,15.899999999999997,2.0,MatNr2,PrMod2,TSys27,AB-1CD-7,22.12.2023,15:42:31,OK,OK,00:01:55,00:01:55,0.0
2456,MatNr3,PrMod3,TSys32,AB-3CD-0,22.12.2023,15:56:23,OK,OK,00:02:18,00:02:18,1.4,72.0,15.0,MatNr3,PrMod2,TSys54,AB-1CD-4,22.12.2023,16:03:21,OK,OK,00:02:20,00:02:20,40.0,8.499999999999995,1.0,MatNr3,PrMod3,TSys32,AB-3CD-1,22.12.2023,16:07:55,OK,OK,00:01:09,00:01:09,0.0
2457,MatNr3,PrMod2,TSys32,AB-3CD-5,22.12.2023,16:22:02,OK,OK,00:01:47,00:01:47,80.0,46.0,28.0,MatNr3,PrMod1,TSys27,AB-1CD-6,22.12.2023,16:26:11,OK,OK,00:01:45,00:01:45,63.0,9.499999999999991,1.0,MatNr3,PrMod3,TSys27,AB-3CD-9,22.12.2023,16:31:00,System_issue,System_error,00:02:13,00:02:13,0.0
2458,MatNr1,PrMod3,TSys32,AB-1CD-4,22.12.2023,16:44:32,OK,OK,00:02:01,00:02:01,0.3,23.0,24.0,MatNr1,PrMod3,TSys27,AB-3CD-0,22.12.2023,16:49:31,OK,OK,00:02:15,00:02:15,50.0,17.29999999999999,2.0,MatNr1,PrMod4,TSys54,AB-2CD-3,22.12.2023,17:01:03,angel_to_wide,Tolerance_violence,00:01:42,00:01:42,0.0
2458,MatNr1,PrMod3,TSys32,AB-1CD-4,22.12.2023,16:44:32,OK,OK,00:02:01,00:02:01,0.3,23.0,24.0,MatNr1,PrMod3,TSys27,AB-3CD-0,22.12.2023,16:55:15,OK,OK,00:02:07,00:02:07,50.0,17.29999999999999,2.0,MatNr1,PrMod4,TSys54,AB-2CD-3,22.12.2023,17:01:03,angel_to_wide,Tolerance_violence,00:01:42,00:01:42,0.0
2459,MatNr2,PrMod4,TSys54,AB-2CD-1,22.12.2023,17:15:57,OK,OK,00:01:53,00:01:53,98.0,52.0,10.0,MatNr2,PrMod3,TSys27,AB-2CD-6,22.12.2023,17:21:30,OK,OK,00:01:38,00:01:38,53.0,15.499999999999998,0.0,MatNr2,PrMod3,TSys54,AB-3CD-7,22.12.2023,17:27:24,OK,OK,00:01:59,00:01:59,0.0
2460,MatNr1,PrMod4,TSys54,AB-1CD-8,22.12.2023,17:41:31,OK,OK,00:02:20,00:02:20,82.0,55.0,28.0,MatNr1,PrMod3,TSys54,AB-1CD-3,22.12.2023,17:45:50,OK,OK,00:02:11,00:02:11,55.0,9.099999999999993,0.0,MatNr1,PrMod3,TSys32,AB-1CD-9,22.12.2023,17:51:04,System_issue,System_error,00:02:02,00:02:02,0.0
2461,MatNr2,PrMod1,TSys32,AB-2CD-6,22.12.2023,18:03:05,OK,OK,00:01:51,00:01:51,0.9,71.0,19.0,MatNr2,PrMod3,TSys32,AB-1CD-8,22.12.2023,18:08:36,OK,OK,00:02:37,00:02:37,64.0,7.199999999999999,0.0,MatNr2,PrMod1,TSys27,AB-2CD-0,22.12.2023,18:12:59,System_issue,System_error,00:01:29,00:01:29,0.0
2462,MatNr1,PrMod1,TSys54,AB-1CD-8,22.12.2023,18:26:12,OK,OK,00:02:04,00:02:04,91.0,0.0,14.0,MatNr1,PrMod2,TSys32,AB-2CD-4,22.12.2023,18:31:01,OK,OK,00:01:29,00:01:29,46.0,9.79999999999999,0.0,MatNr1,PrMod2,TSys54,AB-3CD-8,22.12.2023,18:34:33,System_issue,System_error,00:02:01,00:02:01,0.0
2463,MatNr1,PrMod3,TSys32,AB-1CD-0,22.12.2023,18:50:24,OK,OK,00:01:54,00:01:54,0.7000000000000001,68.0,5.0,MatNr1,PrMod3,TSys54,AB-3CD-3,22.12.2023,18:54:52,OK,OK,00:02:09,00:02:09,49.0,18.69999999999999,0.0,MatNr1,PrMod4,TSys27,AB-3CD-1,22.12.2023,19:01:12,angel_to_wide,Tolerance_violence,00:01:19,00:01:19,0.0
2464,MatNr1,PrMod2,TSys27,AB-1CD-1,22.12.2023,19:17:08,OK,OK,00:01:46,00:01:46,74.0,65.0,27.0,MatNr1,PrMod1,TSys27,AB-3CD-4,22.12.2023,19:22:13,OK,OK,00:01:42,00:01:42,49.0,7.199999999999999,1.0,MatNr1,PrMod2,TSys54,AB-2CD-1,22.12.2023,19:27:08,OK,OK,00:01:57,00:01:57,0.0
2465,MatNr3,PrMod2,TSys27,AB-3CD-8,22.12.2023,19:40:21,OK,OK,00:02:10,00:02:10,82.0,87.0,15.0,MatNr3,PrMod2,TSys54,AB-2CD-0,22.12.2023,19:45:06,OK,OK,00:01:47,00:01:47,60.0,7.899999999999997,1.0,MatNr3,PrMod1,TSys54,AB-1CD-0,22.12.2023,19:51:17,System_issue,System_error,00:02:34,00:02:34,0.0
2466,MatNr3,PrMod1,TSys54,AB-3CD-7,22.12.2023,20:04:15,OK,OK,00:00:55,00:00:55,79.0,48.0,6.0,MatNr3,PrMod4,TSys54,AB-1CD-2,22.12.2023,20:08:04,OK,OK,00:02:06,00:02:06,56.0,9.199999999999992,1.0,MatNr3,PrMod3,TSys32,AB-2CD-4,22.12.2023,20:13:06,OK,OK,00:02:05,00:02:05,0.0
2467,MatNr3,PrMod1,TSys32,AB-3CD-3,22.12.2023,20:25:04,OK,OK,00:01:35,00:01:35,0.9,58.0,18.0,MatNr3,PrMod4,TSys54,AB-2CD-2,22.12.2023,20:30:06,OK,OK,00:01:19,00:01:19,62.0,7.699999999999997,0.0,MatNr3,PrMod2,TSys54,AB-1CD-5,22.12.2023,20:33:11,OK,OK,00:02:21,00:02:21,0.0
2468,MatNr3,PrMod4,TSys54,AB-3CD-1,22.12.2023,20:49:20,Angel_to_low,Tolerance_violence,00:01:59,00:01:59,0.6,45.0,16.0,MatNr3,PrMod1,TSys32,AB-3CD-8,22.12.2023,20:58:52,OK,OK,00:02:25,00:02:25,60.0,18.69999999999999,2.0,MatNr3,PrMod2,TSys54,AB-1CD-7,22.12.2023,21:04:19,Angel_to_low,Tolerance_violence,00:02:10,00:02:10,0.0
2468,MatNr3,PrMod4,TSys54,AB-3CD-1,22.12.2023,20:53:49,OK,OK,00:02:04,00:02:04,0.6,45.0,16.0,MatNr3,PrMod1,TSys32,AB-3CD-8,22.12.2023,20:58:52,OK,OK,00:02:25,00:02:25,60.0,18.69999999999999,2.0,MatNr3,PrMod2,TSys54,AB-1CD-7,22.12.2023,21:04:19,Angel_to_low,Tolerance_violence,00:02:10,00:02:10,0.0
2469,MatNr3,PrMod1,TSys27,AB-3CD-6,22.12.2023,21:17:13,OK,OK,00:01:51,00:01:51,1.4,87.0,19.0,MatNr3,PrMod1,TSys54,AB-2CD-6,22.12.2023,21:22:00,OK,OK,00:01:49,00:01:49,50.0,9.399999999999991,1.0,MatNr3,PrMod4,TSys32,AB-1CD-4,22.12.2023,21:27:44,OK,OK,00:02:01,00:02:01,0.0
2470,MatNr1,PrMod3,TSys27,AB-1CD-1,22.12.2023,21:40:18,OK,OK,00:01:47,00:01:47,0.0,82.0,14.0,MatNr1,PrMod2,TSys54,AB-2CD-0,22.12.2023,21:44:56,OK,OK,00:02:08,00:02:08,46.0,15.4,0.0,MatNr1,PrMod1,TSys27,AB-1CD-2,22.12.2023,21:49:59,OK,OK,00:01:55,00:01:55,0.0
2471,MatNr1,PrMod3,TSys27,AB-1CD-8,22.12.2023,22:03:21,OK,OK,00:01:39,00:01:39,73.0,47.0,28.0,MatNr1,PrMod4,TSys27,AB-2CD-6,22.12.2023,22:07:48,angel_to_wide,Tolerance_violence,00:02:26,00:02:26,47.0,19.599999999999984,0.0,MatNr1,PrMod4,TSys32,AB-2CD-5,22.12.2023,22:13:13,angel_to_wide,Tolerance_violence,00:01:21,00:01:21,0.0
2472,MatNr3,PrMod4,TSys54,AB-3CD-8,22.12.2023,22:25:51,OK,OK,00:02:49,00:02:49,1.1,65.0,8.0,MatNr3,PrMod4,TSys27,AB-3CD-3,22.12.2023,22:31:22,OK,OK,00:02:11,00:02:11,52.0,8.599999999999994,2.0,MatNr3,PrMod2,TSys32,AB-3CD-8,22.12.2023,22:37:11,OK,OK,00:01:41,00:01:41,0.0
2473,MatNr3,PrMod2,TSys27,AB-3CD-5,22.12.2023,22:50:11,OK,OK,00:02:14,00:02:14,1.0,33.0,14.0,MatNr3,PrMod4,TSys27,AB-1CD-3,22.12.2023,22:56:05,OK,OK,00:02:20,00:02:20,60.0,18.399999999999988,2.0,MatNr3,PrMod2,TSys32,AB-1CD-2,22.12.2023,23:02:41,System_issue,System_error,00:00:58,00:00:58,0.0
2474,MatNr2,PrMod1,TSys54,AB-2CD-7,22.12.2023,23:13:51,OK,OK,00:01:53,00:01:53,78.0,40.0,22.0,MatNr2,PrMod1,TSys27,AB-3CD-8,22.12.2023,23:19:38,OK,OK,00:01:29,00:01:29,45.0,16.099999999999994,1.0,MatNr2,PrMod4,TSys32,AB-2CD-0,22.12.2023,23:24:46,OK,OK,00:01:57,00:01:57,0.0
2475,MatNr3,PrMod3,TSys27,AB-3CD-3,22.12.2023,23:40:58,System_issue,System_error,00:02:05,00:02:05,85.0,92.0,15.0,MatNr3,PrMod4,TSys54,AB-3CD-2,22.12.2023,23:46:45,OK,OK,00:02:06,00:02:06,53.0,7.499999999999998,0.0,MatNr3,PrMod1,TSys54,AB-1CD-2,22.12.2023,23:51:36,System_issue,System_error,00:02:39,00:02:39,-0.0
2476,MatNr2,PrMod2,TSys32,AB-2CD-3,23.12.2023,00:06:41,OK,OK,00:02:05,00:02:05,1.1,63.0,22.0,MatNr2,PrMod3,TSys32,AB-1CD-0,23.12.2023,00:10:29,OK,OK,00:01:44,00:01:44,66.0,18.19999999999999,1.0,MatNr2,PrMod1,TSys27,AB-1CD-5,23.12.2023,00:15:15,OK,OK,00:01:41,00:01:41,0.0
2477,MatNr3,PrMod1,TSys27,AB-3CD-2,23.12.2023,00:28:38,OK,OK,00:01:33,00:01:33,1.5000000000000002,85.0,26.0,MatNr3,PrMod3,TSys32,AB-3CD-1,23.12.2023,00:32:51,OK,OK,00:02:01,00:02:01,62.0,7.499999999999998,2.1,MatNr3,PrMod2,TSys54,AB-3CD-2,23.12.2023,00:37:34,OK,OK,00:02:02,00:02:02,0.0
2478,MatNr3,PrMod4,TSys54,AB-3CD-1,23.12.2023,00:49:47,OK,OK,00:02:36,00:02:36,0.8,71.0,27.0,MatNr3,PrMod2,TSys32,AB-3CD-7,23.12.2023,00:54:05,OK,OK,00:02:00,00:02:00,50.0,19.899999999999984,0.0,MatNr3,PrMod3,TSys32,AB-1CD-0,23.12.2023,00:58:38,angel_to_wide,Tolerance_violence,00:01:33,00:01:33,0.0
2479,MatNr1,PrMod1,TSys27,AB-1CD-8,23.12.2023,01:10:27,OK,OK,00:01:59,00:01:59,0.6,27.0,23.0,MatNr1,PrMod2,TSys54,AB-3CD-1,23.12.2023,01:14:15,OK,OK,00:02:28,00:02:28,67.0,19.899999999999984,2.0,MatNr1,PrMod1,TSys32,AB-3CD-8,23.12.2023,01:19:23,OK,OK,00:01:24,00:01:24,0.0
2480,MatNr3,PrMod3,TSys27,AB-3CD-1,23.12.2023,01:30:41,OK,OK,00:02:08,00:02:08,1.1,88.0,10.0,MatNr3,PrMod3,TSys32,AB-1CD-3,23.12.2023,01:35:50,OK,OK,00:02:18,00:02:18,64.0,7.899999999999997,0.0,MatNr3,PrMod1,TSys27,AB-3CD-4,23.12.2023,01:41:34,OK,OK,00:02:07,00:02:07,0.0
2481,MatNr2,PrMod1,TSys27,AB-2CD-9,23.12.2023,01:52:38,OK,OK,00:02:01,00:02:01,80.0,31.0,13.0,MatNr2,PrMod4,TSys27,AB-2CD-3,23.12.2023,01:57:14,OK,OK,00:02:05,00:02:05,69.0,9.399999999999991,2.0,MatNr2,PrMod4,TSys27,AB-1CD-9,23.12.2023,02:02:40,OK,OK,00:01:41,00:01:41,0.0
2482,MatNr2,PrMod4,TSys54,AB-2CD-0,23.12.2023,02:16:37,OK,OK,00:01:42,00:01:42,95.0,71.0,12.0,MatNr2,PrMod3,TSys32,AB-3CD-2,23.12.2023,02:20:09,OK,OK,00:02:11,00:02:11,49.0,9.499999999999991,0.0,MatNr2,PrMod4,TSys27,AB-2CD-9,23.12.2023,02:24:49,OK,OK,00:02:15,00:02:15,0.0
2483,MatNr3,PrMod1,TSys32,AB-3CD-8,23.12.2023,02:38:18,OK,OK,00:01:47,00:01:47,82.0,46.0,25.0,MatNr3,PrMod2,TSys54,AB-1CD-7,23.12.2023,02:41:42,OK,OK,00:02:01,00:02:01,69.0,7.599999999999998,1.0,MatNr3,PrMod1,TSys32,AB-2CD-4,23.12.2023,02:48:02,OK,OK,00:02:02,00:02:02,0.0
2484,MatNr1,PrMod4,TSys27,AB-1CD-7,23.12.2023,03:02:38,OK,OK,00:01:42,00:01:42,1.0,10.0,15.0,MatNr1,PrMod2,TSys32,AB-1CD-1,23.12.2023,03:08:16,OK,OK,00:02:05,00:02:05,55.0,18.399999999999988,0.0,MatNr1,PrMod4,TSys54,AB-3CD-8,23.12.2023,03:13:36,OK,OK,00:01:37,00:01:37,0.0
2485,MatNr3,PrMod4,TSys27,AB-3CD-7,23.12.2023,03:24:47,OK,OK,00:01:54,00:01:54,0.9,51.0,26.0,MatNr3,PrMod4,TSys27,AB-1CD-9,23.12.2023,03:28:56,OK,OK,00:02:00,00:02:00,51.0,7.399999999999999,1.0,MatNr3,PrMod1,TSys54,AB-2CD-3,23.12.2023,03:34:02,OK,OK,00:02:26,00:02:26,0.0
2486,MatNr2,PrMod3,TSys27,AB-2CD-7,23.12.2023,03:46:59,OK,OK,00:01:53,00:01:53,88.0,19.0,29.0,MatNr2,PrMod1,TSys27,AB-2CD-1,23.12.2023,03:51:58,OK,OK,00:02:39,00:02:39,66.0,7.799999999999997,2.0,MatNr2,PrMod4,TSys54,AB-1CD-5,23.12.2023,03:57:39,System_issue,System_error,00:02:03,00:02:03,-0.0
2487,MatNr1,PrMod3,TSys32,AB-1CD-3,23.12.2023,04:13:07,OK,OK,00:01:41,00:01:41,1.5000000000000002,0.0,7.0,MatNr1,PrMod4,TSys32,AB-1CD-6,23.12.2023,04:18:39,OK,OK,00:01:57,00:01:57,-22.89,7.599999999999998,1.0,MatNr1,PrMod3,TSys32,AB-1CD-8,23.12.2023,04:23:20,OK,OK,00:01:41,00:01:41,0.0
2488,MatNr1,PrMod1,TSys54,AB-1CD-4,23.12.2023,04:35:18,OK,OK,00:01:59,00:01:59,84.0,80.0,11.0,MatNr1,PrMod1,TSys27,AB-2CD-7,23.12.2023,04:40:21,OK,OK,00:01:57,00:01:57,62.0,9.199999999999992,1.0,MatNr1,PrMod4,TSys54,AB-3CD-0,23.12.2023,04:45:20,OK,OK,00:02:14,00:02:14,0.0
2489,MatNr2,PrMod3,TSys27,AB-2CD-2,23.12.2023,04:56:26,OK,OK,00:01:55,00:01:55,91.0,46.0,26.0,MatNr2,PrMod1,TSys32,AB-3CD-2,23.12.2023,05:02:18,OK,OK,00:01:48,00:01:48,40.0,8.799999999999994,2.0,MatNr2,PrMod3,TSys32,AB-2CD-3,23.12.2023,05:08:01,OK,OK,00:02:00,00:02:00,0.0
2490,MatNr3,PrMod1,TSys27,AB-3CD-7,23.12.2023,05:19:59,OK,OK,00:02:08,00:02:08,0.8,9.39,14.0,MatNr3,PrMod3,TSys54,AB-1CD-7,23.12.2023,05:24:55,OK,OK,00:01:57,00:01:57,50.0,18.29999999999999,2.0,MatNr3,PrMod3,TSys27,AB-1CD-7,23.12.2023,05:31:02,OK,OK,00:02:25,00:02:25,0.0
2491,MatNr1,PrMod3,TSys32,AB-1CD-4,23.12.2023,05:45:37,OK,OK,00:01:50,00:01:50,90.0,72.0,11.0,MatNr1,PrMod1,TSys27,AB-1CD-4,23.12.2023,05:50:28,OK,OK,00:02:28,00:02:28,68.0,17.69999999999999,0.0,MatNr1,PrMod2,TSys32,AB-3CD-7,23.12.2023,05:55:46,System_issue,System_error,00:01:31,00:01:31,0.0
2491,MatNr1,PrMod3,TSys32,AB-1CD-4,23.12.2023,05:45:37,OK,OK,00:01:50,00:01:50,90.0,72.0,11.0,MatNr1,PrMod1,TSys27,AB-1CD-4,23.12.2023,05:50:28,OK,OK,00:02:28,00:02:28,68.0,17.69999999999999,0.0,MatNr1,PrMod2,TSys32,AB-3CD-7,23.12.2023,06:00:06,System_issue,System_error,00:02:11,00:02:11,0.0
2492,MatNr2,PrMod2,TSys32,AB-2CD-3,23.12.2023,06:14:34,OK,OK,00:01:26,00:01:26,0.4,98.0,5.0,MatNr2,PrMod3,TSys54,AB-2CD-0,23.12.2023,06:19:31,OK,OK,00:01:37,00:01:37,68.0,17.29999999999999,1.0,MatNr2,PrMod4,TSys54,AB-3CD-2,23.12.2023,06:24:02,angel_to_wide,Tolerance_violence,00:02:10,00:02:10,-0.0
2493,MatNr3,PrMod2,TSys54,AB-3CD-4,23.12.2023,06:38:42,OK,OK,00:01:40,00:01:40,73.0,88.0,9.0,MatNr3,PrMod4,TSys27,AB-1CD-1,23.12.2023,06:48:33,OK,OK,00:01:37,00:01:37,56.0,9.399999999999991,1.0,MatNr3,PrMod1,TSys27,AB-2CD-9,23.12.2023,06:54:02,Angel_to_low,Tolerance_violence,00:02:20,00:02:20,0.0
2493,MatNr3,PrMod2,TSys54,AB-3CD-4,23.12.2023,06:43:54,OK,OK,00:01:56,00:01:56,73.0,88.0,9.0,MatNr3,PrMod4,TSys27,AB-1CD-1,23.12.2023,06:48:33,OK,OK,00:01:37,00:01:37,56.0,9.399999999999991,1.0,MatNr3,PrMod1,TSys27,AB-2CD-9,23.12.2023,06:54:02,Angel_to_low,Tolerance_violence,00:02:20,00:02:20,0.0
2494,MatNr1,PrMod3,TSys54,AB-1CD-7,23.12.2023,07:07:40,OK,OK,00:02:04,00:02:04,96.0,82.0,9.0,MatNr1,PrMod2,TSys27,AB-3CD-5,23.12.2023,07:13:02,OK,OK,00:01:50,00:01:50,68.0,7.0,2.0,MatNr1,PrMod2,TSys32,AB-1CD-2,23.12.2023,07:17:07,OK,OK,00:01:36,00:01:36,0.0
2495,MatNr2,PrMod2,TSys54,AB-2CD-8,23.12.2023,07:30:12,OK,OK,00:01:47,00:01:47,0.6,93.0,23.0,MatNr2,PrMod2,TSys54,AB-1CD-4,23.12.2023,07:35:07,OK,OK,00:01:48,00:01:48,68.0,7.299999999999999,0.0,MatNr2,PrMod1,TSys27,AB-3CD-9,23.12.2023,07:38:02,Angel_to_low,Tolerance_violence,00:01:56,00:01:56,0.0
2496,MatNr2,PrMod1,TSys27,AB-2CD-4,23.12.2023,07:52:34,OK,OK,00:01:25,00:01:25,97.0,52.0,21.0,MatNr2,PrMod3,TSys27,AB-2CD-9,23.12.2023,07:57:06,OK,OK,00:02:05,00:02:05,52.0,18.29999999999999,1.0,MatNr2,PrMod4,TSys54,AB-1CD-5,23.12.2023,08:01:39,angel_to_wide,Tolerance_violence,00:02:01,00:02:01,0.0
2497,MatNr2,PrMod2,TSys54,AB-2CD-7,23.12.2023,08:16:44,OK,OK,00:02:13,00:02:13,0.2,96.0,15.0,MatNr2,PrMod2,TSys27,AB-1CD-9,23.12.2023,08:21:21,OK,OK,00:02:25,00:02:25,59.0,8.999999999999993,2.0,MatNr2,PrMod4,TSys54,AB-3CD-5,23.12.2023,08:27:18,OK,OK,00:02:03,00:02:03,0.0
2498,MatNr3,PrMod2,TSys32,AB-3CD-9,23.12.2023,08:40:47,OK,OK,00:02:20,00:02:20,0.9,74.0,16.0,MatNr3,PrMod4,TSys54,AB-2CD-0,23.12.2023,08:45:58,OK,OK,00:01:43,00:01:43,81.31,19.099999999999987,0.0,MatNr3,PrMod2,TSys54,AB-2CD-6,23.12.2023,08:50:51,OK,OK,00:01:44,00:01:44,0.0
2499,MatNr1,PrMod1,TSys27,AB-1CD-7,23.12.2023,09:03:38,OK,OK,00:02:23,00:02:23,0.6,61.0,27.0,MatNr1,PrMod3,TSys54,AB-2CD-1,23.12.2023,09:07:59,OK,OK,00:01:34,00:01:34,47.0,8.599999999999994,0.0,MatNr1,PrMod1,TSys54,AB-3CD-6,23.12.2023,09:11:59,OK,OK,00:01:56,00:01:56,0.0
2500,MatNr2,PrMod2,TSys32,AB-2CD-6,23.12.2023,09:26:56,OK,OK,00:02:02,00:02:02,1.5000000000000002,19.0,7.0,MatNr2,PrMod2,TSys27,AB-1CD-6,23.12.2023,09:30:29,OK,OK,00:02:02,00:02:02,57.0,18.499999999999982,0.0,MatNr2,PrMod3,TSys27,AB-3CD-5,23.12.2023,09:35:45,angel_to_wide,Tolerance_violence,00:01:46,00:01:46,0.0
2501,MatNr2,PrMod4,TSys54,AB-2CD-2,23.12.2023,09:49:51,OK,OK,00:02:33,00:02:33,79.0,21.0,15.0,MatNr2,PrMod3,TSys54,AB-1CD-5,23.12.2023,09:54:06,OK,OK,00:02:27,00:02:27,50.0,7.799999999999997,2.0,MatNr2,PrMod2,TSys54,AB-2CD-8,23.12.2023,09:58:35,OK,OK,00:02:35,00:02:35,0.0
2502,MatNr2,PrMod2,TSys27,AB-2CD-0,23.12.2023,10:11:59,OK,OK,00:01:57,00:01:57,0.4,51.0,25.0,MatNr2,PrMod3,TSys27,AB-1CD-1,23.12.2023,10:16:40,OK,OK,00:01:52,00:01:52,49.0,7.199999999999999,1.0,MatNr2,PrMod4,TSys27,AB-2CD-6,23.12.2023,10:21:34,OK,OK,00:02:02,00:02:02,0.0
2503,MatNr1,PrMod3,TSys27,AB-1CD-4,23.12.2023,10:35:49,OK,OK,00:02:10,00:02:10,0.2,41.0,26.0,MatNr1,PrMod2,TSys27,AB-3CD-8,23.12.2023,10:39:56,OK,OK,00:01:44,00:01:44,60.0,7.699999999999997,1.0,MatNr1,PrMod2,TSys54,AB-2CD-7,23.12.2023,10:44:17,OK,OK,00:01:31,00:01:31,0.0
2504,MatNr3,PrMod4,TSys32,AB-3CD-7,23.12.2023,10:57:27,OK,OK,00:01:56,00:01:56,95.0,98.0,5.0,MatNr3,PrMod2,TSys27,AB-3CD-1,23.12.2023,11:01:25,OK,OK,00:01:32,00:01:32,112.63,15.599999999999998,1.0,MatNr3,PrMod4,TSys32,AB-2CD-1,23.12.2023,11:05:22,OK,OK,00:01:41,00:01:41,0.0
