MaterialNr,SerialNr,CheckMode,TestSystem,Description,Date,Time,Error,ErrorCat,Duration,Duration.1,col_21,col_22,col_23
MatNr3,2498,PrMod4,TSys54,AB-2CD-0,23.12.2023,08:45:58,OK,OK,00:01:43,00:01:43,81.31,19.099999999999987,0.0
MatNr1,2499,PrMod3,TSys54,AB-2CD-1,23.12.2023,09:07:59,OK,OK,00:01:34,00:01:34,47.0,8.599999999999994,0.0
MatNr2,2500,PrMod2,TSys27,AB-1CD-6,23.12.2023,09:30:29,OK,OK,00:02:02,00:02:02,57.0,18.499999999999982,0.0
MatNr2,2501,PrMod3,TSys54,AB-1CD-5,23.12.2023,09:54:06,OK,OK,00:02:27,00:02:27,50.0,7.799999999999997,2.0
MatNr2,2502,PrMod3,TSys27,AB-1CD-1,23.12.2023,10:16:40,OK,OK,00:01:52,00:01:52,49.0,7.199999999999999,1.0
MatNr1,2503,PrMod2,TSys27,AB-3CD-8,23.12.2023,10:39:56,OK,OK,00:01:44,00:01:44,60.0,7.699999999999997,1.0
MatNr3,2504,PrMod2,TSys27,AB-3CD-1,23.12.2023,11:01:25,OK,OK,00:01:32,00:01:32,112.63,15.599999999999998,1.0
MatNr3,2505,PrMod3,TSys54,AB-1CD-2,23.12.2023,11:22:43,OK,OK,00:02:29,00:02:29,53.0,19.69999999999998,1.0
MatNr3,2506,PrMod3,TSys54,AB-1CD-9,23.12.2023,11:45:35,OK,OK,00:01:52,00:01:52,-3.55,17.99999999999999,0.0
MatNr3,2507,PrMod4,TSys54,AB-1CD-0,23.12.2023,12:09:08,angel_to_wide,Tolerance_violence,00:01:52,00:01:52,41.0,17.79999999999999,0.0
MatNr1,2508,PrMod2,TSys32,AB-2CD-6,23.12.2023,12:29:38,System_issue,System_error,00:01:24,00:01:24,47.0,9.59999999999999,2.0
MatNr3,2509,PrMod2,TSys27,AB-1CD-3,23.12.2023,12:49:20,OK,OK,00:02:26,00:02:26,52.0,20.34,0.0
MatNr2,2510,PrMod3,TSys32,AB-1CD-7,23.12.2023,13:10:30,OK,OK,00:02:18,00:02:18,67.0,8.699999999999994,0.0
MatNr1,2511,PrMod4,TSys54,AB-2CD-0,23.12.2023,13:35:07,OK,OK,00:01:47,00:01:47,46.0,17.89999999999999,1.0
MatNr2,2512,PrMod2,TSys32,AB-3CD-7,23.12.2023,13:58:12,OK,OK,00:01:43,00:01:43,62.0,9.89999999999999,0.0
MatNr2,2513,PrMod4,TSys27,AB-1CD-6,23.12.2023,14:25:20,OK,OK,00:02:34,00:02:34,44.0,7.9999999999999964,1.0
MatNr2,2514,PrMod1,TSys54,AB-2CD-8,23.12.2023,14:46:58,OK,OK,00:01:44,00:01:44,55.0,7.0,2.0
MatNr3,2515,PrMod2,TSys32,AB-1CD-0,23.12.2023,15:11:14,OK,OK,00:01:58,00:01:58,58.0,19.099999999999987,1.0
MatNr3,2515,PrMod2,TSys32,AB-1CD-0,23.12.2023,15:16:43,OK,OK,00:02:31,00:02:31,58.0,19.099999999999987,1.0
MatNr2,2516,PrMod1,TSys27,AB-3CD-5,23.12.2023,15:40:25,OK,OK,00:02:08,00:02:08,58.0,8.999999999999993,2.0
MatNr1,2517,PrMod2,TSys54,AB-1CD-1,23.12.2023,16:04:31,OK,OK,00:02:10,00:02:10,54.0,8.399999999999995,2.0
MatNr3,2518,PrMod1,TSys54,AB-3CD-8,23.12.2023,16:26:38,OK,OK,00:01:58,00:01:58,50.0,8.999999999999993,1.0
MatNr2,2519,PrMod3,TSys54,AB-2CD-8,23.12.2023,16:52:38,OK,OK,00:01:54,00:01:54,40.0,16.999999999999993,2.0
MatNr2,2520,PrMod3,TSys27,AB-3CD-0,23.12.2023,17:17:13,OK,OK,00:02:13,00:02:13,53.0,8.299999999999995,2.0
MatNr1,2521,PrMod4,TSys27,AB-3CD-5,23.12.2023,17:43:41,OK,OK,00:02:18,00:02:18,59.0,7.499999999999998,1.0
MatNr1,2522,PrMod3,TSys32,AB-1CD-3,23.12.2023,18:06:56,OK,OK,00:01:24,00:01:24,63.0,7.299999999999999,2.0
MatNr3,2523,PrMod2,TSys27,AB-1CD-4,23.12.2023,18:27:04,OK,OK,00:01:44,00:01:44,52.0,19.69999999999998,1.0
MatNr2,2524,PrMod1,TSys54,AB-3CD-4,23.12.2023,18:50:32,OK,OK,00:01:10,00:01:10,56.0,7.299999999999999,0.0
MatNr2,2525,PrMod2,TSys32,AB-3CD-4,23.12.2023,19:13:46,OK,OK,00:02:23,00:02:23,64.0,7.0,0.0
MatNr1,2526,PrMod3,TSys32,AB-3CD-6,23.12.2023,19:37:44,OK,OK,00:02:07,00:02:07,58.0,16.599999999999994,2.0
MatNr3,2527,PrMod4,TSys32,AB-3CD-5,23.12.2023,20:00:53,OK,OK,00:01:56,00:01:56,56.0,19.099999999999987,1.0
MatNr1,2528,PrMod3,TSys54,AB-1CD-0,23.12.2023,20:23:57,OK,OK,00:02:21,00:02:21,64.0,7.699999999999997,0.0
MatNr3,2529,PrMod1,TSys27,AB-3CD-8,23.12.2023,20:49:01,OK,OK,00:01:55,00:01:55,62.0,7.799999999999997,0.0
MatNr2,2530,PrMod3,TSys54,AB-1CD-1,23.12.2023,21:13:31,OK,OK,00:02:07,00:02:07,40.0,17.59999999999999,2.0
MatNr2,2531,PrMod2,TSys27,AB-1CD-1,23.12.2023,21:36:05,OK,OK,00:01:50,00:01:50,48.0,9.399999999999991,0.0
MatNr1,2532,PrMod3,TSys27,AB-3CD-5,23.12.2023,21:57:34,OK,OK,00:02:05,00:02:05,69.0,16.499999999999993,2.0
MatNr1,2533,PrMod1,TSys27,AB-3CD-8,23.12.2023,22:22:20,OK,OK,00:01:46,00:01:46,67.0,9.89999999999999,1.0
MatNr3,2534,PrMod1,TSys54,AB-3CD-3,23.12.2023,22:45:24,OK,OK,00:02:31,00:02:31,40.0,7.499999999999998,1.0
MatNr3,2535,PrMod2,TSys54,AB-3CD-1,23.12.2023,23:10:10,angel_to_wide,Tolerance_violence,00:01:34,00:01:34,51.0,18.799999999999983,2.0
MatNr3,2536,PrMod4,TSys27,AB-1CD-8,23.12.2023,23:35:39,OK,OK,00:02:25,00:02:25,50.0,15.699999999999998,2.0
MatNr2,2537,PrMod3,TSys27,AB-3CD-5,23.12.2023,23:58:11,OK,OK,00:02:06,00:02:06,55.0,25.19,2.0
MatNr1,2538,PrMod2,TSys54,AB-1CD-8,24.12.2023,00:20:54,OK,OK,00:02:07,00:02:07,45.0,19.599999999999984,-0.0
MatNr3,2539,PrMod3,TSys27,AB-3CD-8,24.12.2023,00:42:49,OK,OK,00:02:01,00:02:01,47.0,9.399999999999991,0.0
MatNr3,2540,PrMod4,TSys27,AB-3CD-2,24.12.2023,01:05:03,OK,OK,00:01:21,00:01:21,60.0,9.499999999999991,1.0
MatNr2,2541,PrMod3,TSys54,AB-2CD-3,24.12.2023,01:25:59,OK,OK,00:02:34,00:02:34,43.0,7.499999999999998,1.0
MatNr1,2542,PrMod4,TSys54,AB-1CD-3,24.12.2023,01:50:23,OK,OK,00:02:05,00:02:05,60.0,19.299999999999983,0.0
MatNr3,2543,PrMod1,TSys54,AB-2CD-5,24.12.2023,02:14:59,OK,OK,00:02:07,00:02:07,62.0,7.0,2.0
MatNr2,2544,PrMod4,TSys27,AB-2CD-3,24.12.2023,02:41:12,OK,OK,00:02:03,00:02:03,59.0,15.2,1.0
MatNr2,2545,PrMod2,TSys54,AB-1CD-8,24.12.2023,03:03:55,OK,OK,00:02:17,00:02:17,42.0,16.699999999999996,2.0
MatNr2,2545,PrMod2,TSys54,AB-1CD-8,24.12.2023,03:08:35,OK,OK,00:01:52,00:01:52,42.0,16.699999999999996,2.0
MatNr1,2546,PrMod1,TSys27,AB-1CD-6,24.12.2023,03:32:59,OK,OK,00:02:35,00:02:35,59.0,15.899999999999997,0.0
MatNr2,2547,PrMod1,TSys32,AB-1CD-0,24.12.2023,03:55:51,OK,OK,00:02:42,00:02:42,49.0,17.79999999999999,0.0
MatNr1,2548,PrMod2,TSys32,AB-3CD-2,24.12.2023,04:22:48,OK,OK,00:01:46,00:01:46,60.0,8.299999999999995,2.0
MatNr2,2549,PrMod4,TSys32,AB-3CD-5,24.12.2023,04:48:33,OK,OK,00:01:59,00:01:59,42.0,8.999999999999993,0.0
MatNr2,2550,PrMod2,TSys54,AB-3CD-9,24.12.2023,05:10:23,OK,OK,00:01:52,00:01:52,59.0,16.199999999999996,1.0
MatNr2,2551,PrMod4,TSys32,AB-1CD-6,24.12.2023,05:33:38,OK,OK,00:02:09,00:02:09,63.0,15.2,1.0
MatNr2,2552,PrMod3,TSys27,AB-3CD-2,24.12.2023,05:56:34,OK,OK,00:02:25,00:02:25,45.0,7.9999999999999964,1.0
MatNr3,2553,PrMod4,TSys32,AB-2CD-4,24.12.2023,06:17:59,OK,OK,00:01:06,00:01:06,69.0,9.499999999999991,2.0
MatNr2,2554,PrMod2,TSys32,AB-1CD-6,24.12.2023,06:40:33,OK,OK,00:01:37,00:01:37,-38.11,15.4,0.0
MatNr2,2555,PrMod1,TSys32,AB-1CD-9,24.12.2023,07:05:15,OK,OK,00:01:52,00:01:52,46.0,16.599999999999994,2.0
MatNr3,2556,PrMod1,TSys32,AB-2CD-2,24.12.2023,07:29:54,OK,OK,00:02:17,00:02:17,47.0,7.0,2.0
MatNr1,2557,PrMod2,TSys54,AB-3CD-5,24.12.2023,07:52:49,OK,OK,00:02:04,00:02:04,53.0,7.1,0.0
MatNr1,2558,PrMod2,TSys54,AB-2CD-7,24.12.2023,08:17:49,OK,OK,00:02:18,00:02:18,64.0,9.69999999999999,2.0
MatNr3,2559,PrMod3,TSys27,AB-3CD-8,24.12.2023,08:38:48,OK,OK,00:01:05,00:01:05,58.0,7.9999999999999964,0.0
MatNr1,2560,PrMod3,TSys54,AB-3CD-7,24.12.2023,08:59:27,OK,OK,00:02:18,00:02:18,58.0,16.699999999999996,2.0
MatNr3,2561,PrMod1,TSys54,AB-1CD-8,24.12.2023,09:23:40,OK,OK,00:01:17,00:01:17,67.0,16.299999999999997,0.0
MatNr1,2562,PrMod3,TSys32,AB-1CD-3,24.12.2023,09:46:54,OK,OK,00:01:36,00:01:36,66.0,15.499999999999998,0.0
MatNr3,2563,PrMod1,TSys27,AB-3CD-5,24.12.2023,10:09:07,OK,OK,00:01:45,00:01:45,62.0,16.799999999999994,1.0
MatNr2,2564,PrMod4,TSys27,AB-2CD-7,24.12.2023,10:32:40,OK,OK,00:02:04,00:02:04,63.0,17.79999999999999,0.0
MatNr2,2565,PrMod2,TSys54,AB-3CD-5,24.12.2023,10:56:51,OK,OK,00:02:07,00:02:07,62.0,15.799999999999995,2.0
MatNr2,2566,PrMod3,TSys54,AB-2CD-6,24.12.2023,11:25:34,OK,OK,00:01:56,00:01:56,-0.68,18.799999999999983,1.0
MatNr3,2567,PrMod1,TSys54,AB-1CD-0,24.12.2023,11:51:11,OK,OK,00:02:18,00:02:18,40.0,19.599999999999984,1.0
MatNr3,2568,PrMod2,TSys32,AB-2CD-3,24.12.2023,12:15:31,OK,OK,00:01:45,00:01:45,46.0,18.799999999999983,0.0
MatNr3,2569,PrMod1,TSys54,AB-3CD-7,24.12.2023,12:40:36,OK,OK,00:02:04,00:02:04,43.0,15.4,1.0
MatNr2,2570,PrMod1,TSys54,AB-3CD-3,24.12.2023,13:04:02,OK,OK,00:02:15,00:02:15,68.0,16.499999999999993,2.0
MatNr3,2571,PrMod3,TSys54,AB-1CD-5,24.12.2023,13:27:36,OK,OK,00:01:53,00:01:53,59.0,7.699999999999997,2.0
MatNr2,2572,PrMod3,TSys32,AB-1CD-9,24.12.2023,13:50:56,OK,OK,00:02:22,00:02:22,45.0,15.699999999999998,0.0
MatNr1,2573,PrMod3,TSys54,AB-1CD-0,24.12.2023,14:12:49,OK,OK,00:02:22,00:02:22,64.0,7.9999999999999964,2.0
MatNr3,2574,PrMod4,TSys54,AB-2CD-9,24.12.2023,14:34:51,OK,OK,00:01:54,00:01:54,40.0,8.899999999999993,2.0
MatNr2,2575,PrMod2,TSys27,AB-3CD-5,24.12.2023,14:58:59,OK,OK,00:02:12,00:02:12,57.0,19.299999999999983,1.0
MatNr3,2576,PrMod1,TSys32,AB-2CD-3,24.12.2023,15:20:08,OK,OK,00:02:21,00:02:21,48.0,9.399999999999991,2.0
MatNr1,2577,PrMod3,TSys54,AB-1CD-7,24.12.2023,15:51:52,OK,OK,00:01:28,00:01:28,58.0,17.99999999999999,1.0
MatNr3,2578,PrMod4,TSys32,AB-3CD-4,24.12.2023,16:18:02,OK,OK,00:01:45,00:01:45,67.0,7.1,1.0
MatNr2,2579,PrMod1,TSys32,AB-3CD-1,24.12.2023,16:48:20,OK,OK,00:01:48,00:01:48,55.0,19.299999999999983,2.0
MatNr2,2580,PrMod4,TSys32,AB-1CD-4,24.12.2023,17:09:44,OK,OK,00:02:07,00:02:07,52.0,15.3,2.0
MatNr2,2581,PrMod3,TSys27,AB-1CD-8,24.12.2023,17:31:38,OK,OK,00:01:45,00:01:45,68.0,9.299999999999992,1.0
MatNr2,2582,PrMod3,TSys27,AB-1CD-3,24.12.2023,17:56:49,OK,OK,00:01:37,00:01:37,62.0,-18.67,0.0
MatNr2,2583,PrMod4,TSys32,AB-1CD-0,24.12.2023,18:19:12,OK,OK,00:02:08,00:02:08,41.0,17.199999999999992,1.0
MatNr2,2584,PrMod2,TSys32,AB-2CD-0,24.12.2023,18:40:55,OK,OK,00:00:57,00:00:57,62.0,7.0,0.0
MatNr2,2585,PrMod4,TSys32,AB-2CD-3,24.12.2023,19:00:58,OK,OK,00:02:02,00:02:02,61.0,8.499999999999995,2.0
MatNr3,2586,PrMod1,TSys54,AB-3CD-8,24.12.2023,19:23:09,OK,OK,00:01:54,00:01:54,57.0,9.89999999999999,0.0
MatNr2,2587,PrMod4,TSys32,AB-1CD-9,24.12.2023,19:47:57,OK,OK,00:01:58,00:01:58,60.0,8.799999999999994,1.0
MatNr1,2588,PrMod4,TSys27,AB-1CD-8,24.12.2023,20:08:57,OK,OK,00:02:18,00:02:18,42.0,7.399999999999999,2.0
MatNr1,2589,PrMod3,TSys27,AB-2CD-4,24.12.2023,20:30:36,OK,OK,00:02:05,00:02:05,40.0,17.39999999999999,0.0
MatNr3,2590,PrMod4,TSys54,AB-1CD-7,24.12.2023,20:55:22,OK,OK,00:01:40,00:01:40,46.0,19.799999999999983,0.0
MatNr3,2591,PrMod2,TSys32,AB-1CD-3,24.12.2023,21:17:51,OK,OK,00:01:46,00:01:46,51.0,8.899999999999993,1.0
MatNr1,2592,PrMod3,TSys54,AB-1CD-2,24.12.2023,21:44:29,OK,OK,00:02:01,00:02:01,66.0,8.299999999999995,2.0
MatNr3,2593,PrMod4,TSys27,AB-3CD-5,24.12.2023,22:06:53,OK,OK,00:01:42,00:01:42,50.0,9.89999999999999,0.0
MatNr3,2594,PrMod2,TSys32,AB-1CD-0,24.12.2023,22:31:52,OK,OK,00:02:02,00:02:02,60.0,18.19999999999999,1.0
MatNr2,2595,PrMod2,TSys54,AB-3CD-2,24.12.2023,22:56:37,OK,OK,00:02:16,00:02:16,-15.82,16.599999999999994,0.0
MatNr2,2596,PrMod3,TSys27,AB-1CD-2,24.12.2023,23:18:47,OK,OK,00:01:16,00:01:16,54.0,8.899999999999993,2.0
MatNr2,2597,PrMod3,TSys32,AB-3CD-8,24.12.2023,23:41:34,OK,OK,00:02:05,00:02:05,58.0,17.29999999999999,1.0
MatNr1,2598,PrMod1,TSys54,AB-1CD-8,25.12.2023,00:02:35,OK,OK,00:01:44,00:01:44,61.0,9.69999999999999,0.0
MatNr2,2599,PrMod2,TSys27,AB-1CD-9,25.12.2023,00:24:18,OK,OK,00:02:00,00:02:00,64.0,9.399999999999991,0.0
MatNr2,2600,PrMod1,TSys54,AB-3CD-3,25.12.2023,00:45:43,OK,OK,00:02:49,00:02:49,53.0,17.89999999999999,1.0
MatNr2,2601,PrMod2,TSys32,AB-3CD-3,25.12.2023,01:08:33,OK,OK,00:02:37,00:02:37,134.0,15.4,1.0
MatNr1,2602,PrMod1,TSys27,AB-2CD-9,25.12.2023,01:31:37,OK,OK,00:01:36,00:01:36,59.0,8.299999999999995,2.0
MatNr1,2603,PrMod1,TSys54,AB-3CD-8,25.12.2023,01:53:32,OK,OK,00:01:46,00:01:46,57.0,18.099999999999987,0.0
MatNr2,2604,PrMod4,TSys32,AB-1CD-5,25.12.2023,02:12:16,OK,OK,00:02:27,00:02:27,48.0,19.899999999999984,0.0
MatNr3,2605,PrMod3,TSys54,AB-1CD-8,25.12.2023,02:35:07,OK,OK,00:01:41,00:01:41,63.0,9.299999999999992,1.0
MatNr3,2606,PrMod4,TSys32,AB-3CD-8,25.12.2023,02:58:15,OK,OK,00:02:11,00:02:11,64.0,19.299999999999983,0.0
MatNr2,2607,PrMod4,TSys27,AB-3CD-6,25.12.2023,03:20:53,OK,OK,00:01:22,00:01:22,59.0,15.699999999999998,0.0
MatNr1,2608,PrMod1,TSys32,AB-2CD-5,25.12.2023,03:45:28,OK,OK,00:01:47,00:01:47,58.0,8.799999999999994,1.0
MatNr1,2609,PrMod4,TSys27,AB-1CD-2,25.12.2023,04:08:02,OK,OK,00:01:57,00:01:57,55.0,7.1,0.0
MatNr3,2610,PrMod3,TSys27,AB-3CD-8,25.12.2023,04:33:46,OK,OK,00:01:41,00:01:41,54.0,19.899999999999984,1.0
MatNr2,2611,PrMod4,TSys32,AB-2CD-5,25.12.2023,04:55:32,OK,OK,00:02:05,00:02:05,48.0,9.199999999999992,1.0
MatNr2,2612,PrMod1,TSys54,AB-3CD-7,25.12.2023,05:19:01,OK,OK,00:01:50,00:01:50,46.0,7.299999999999999,0.0
MatNr3,2613,PrMod2,TSys32,AB-1CD-0,25.12.2023,05:48:34,OK,OK,00:01:32,00:01:32,59.0,19.799999999999983,1.0
MatNr3,2614,PrMod1,TSys32,AB-1CD-9,25.12.2023,06:12:04,OK,OK,00:01:22,00:01:22,50.0,7.599999999999998,0.0
MatNr2,2615,PrMod2,TSys54,AB-3CD-5,25.12.2023,06:36:29,OK,OK,00:02:35,00:02:35,44.0,16.999999999999993,1.0
MatNr1,2616,PrMod2,TSys27,AB-3CD-8,25.12.2023,07:00:28,OK,OK,00:01:14,00:01:14,43.0,18.499999999999982,1.0
MatNr3,2617,PrMod2,TSys32,AB-2CD-4,25.12.2023,07:23:18,OK,OK,00:01:01,00:01:01,49.0,16.699999999999996,0.0
MatNr1,2618,PrMod3,TSys27,AB-1CD-0,25.12.2023,07:46:30,OK,OK,00:01:51,00:01:51,160.06,17.99999999999999,2.0
MatNr2,2619,PrMod2,TSys32,AB-1CD-5,25.12.2023,08:11:30,OK,OK,00:02:03,00:02:03,68.0,8.899999999999993,0.0
MatNr3,2620,PrMod1,TSys32,AB-3CD-0,25.12.2023,08:35:37,OK,OK,00:02:29,00:02:29,66.0,18.69999999999999,1.0
MatNr1,2621,PrMod4,TSys27,AB-2CD-8,25.12.2023,08:59:48,OK,OK,00:01:40,00:01:40,49.0,18.999999999999982,0.0
MatNr1,2622,PrMod3,TSys32,AB-1CD-8,25.12.2023,09:21:30,OK,OK,00:01:55,00:01:55,53.0,8.999999999999993,0.0
MatNr2,2623,PrMod4,TSys54,AB-3CD-0,25.12.2023,09:44:28,angel_to_wide,Tolerance_violence,00:02:37,00:02:37,42.0,19.899999999999984,0.0
MatNr3,2624,PrMod3,TSys54,AB-3CD-0,25.12.2023,10:07:06,OK,OK,00:02:07,00:02:07,49.0,17.099999999999994,0.0
MatNr3,2625,PrMod4,TSys54,AB-3CD-9,25.12.2023,10:31:40,System_issue,System_error,00:01:58,00:01:58,-114.34,8.799999999999994,2.0
MatNr3,2625,PrMod4,TSys54,AB-3CD-9,25.12.2023,10:35:06,OK,OK,00:01:29,00:01:29,52.0,8.799999999999994,2.0
MatNr2,2626,PrMod1,TSys54,AB-1CD-7,25.12.2023,10:58:23,OK,OK,00:01:38,00:01:38,67.0,9.69999999999999,1.0
MatNr2,2627,PrMod1,TSys32,AB-1CD-5,25.12.2023,11:26:28,OK,OK,00:02:05,00:02:05,43.0,16.199999999999996,2.0
MatNr1,2628,PrMod2,TSys32,AB-2CD-9,25.12.2023,11:53:12,OK,OK,00:01:59,00:01:59,42.0,27.09,1.0
MatNr3,2629,PrMod4,TSys54,AB-2CD-3,25.12.2023,12:14:57,OK,OK,00:01:48,00:01:48,58.0,18.69999999999999,1.0
MatNr2,2630,PrMod2,TSys32,AB-3CD-4,25.12.2023,12:40:36,OK,OK,00:01:43,00:01:43,47.0,18.399999999999988,0.0
MatNr1,2631,PrMod1,TSys27,AB-3CD-0,25.12.2023,13:04:20,angel_to_wide,Tolerance_violence,00:01:54,00:01:54,57.0,17.199999999999992,2.0
MatNr1,2632,PrMod1,TSys32,AB-1CD-9,25.12.2023,13:30:48,OK,OK,00:01:51,00:01:51,69.0,7.699999999999997,1.0
MatNr2,2633,PrMod3,TSys27,AB-2CD-6,25.12.2023,13:53:55,OK,OK,00:01:48,00:01:48,-185.35,7.9999999999999964,0.0
MatNr1,2634,PrMod1,TSys27,AB-2CD-9,25.12.2023,14:18:06,OK,OK,00:02:07,00:02:07,60.0,18.19999999999999,2.0
MatNr3,2635,PrMod1,TSys27,AB-1CD-1,25.12.2023,14:43:00,OK,OK,00:01:17,00:01:17,53.0,9.89999999999999,-0.91
MatNr3,2636,PrMod2,TSys54,AB-1CD-3,25.12.2023,15:04:56,OK,OK,00:01:59,00:01:59,40.0,18.19999999999999,2.0
MatNr2,2637,PrMod4,TSys32,AB-1CD-4,25.12.2023,15:25:51,OK,OK,00:01:52,00:01:52,41.0,8.299999999999995,0.0
MatNr1,2638,PrMod3,TSys27,AB-1CD-3,25.12.2023,15:48:06,OK,OK,00:02:26,00:02:26,59.0,19.69999999999998,2.0
MatNr3,2639,PrMod4,TSys32,AB-3CD-1,25.12.2023,16:11:49,OK,OK,00:02:22,00:02:22,57.0,7.899999999999997,0.0
MatNr2,2640,PrMod3,TSys27,AB-3CD-8,25.12.2023,16:34:50,OK,OK,00:02:19,00:02:19,68.87,8.299999999999995,2.0
MatNr1,2641,PrMod3,TSys54,AB-1CD-9,25.12.2023,16:57:58,OK,OK,00:01:22,00:01:22,51.0,16.999999999999993,1.0
MatNr2,2642,PrMod3,TSys27,AB-1CD-0,25.12.2023,17:22:58,OK,OK,00:02:21,00:02:21,42.0,7.599999999999998,1.0
MatNr2,2643,PrMod4,TSys27,AB-3CD-0,25.12.2023,17:46:38,OK,OK,00:02:17,00:02:17,-145.87,8.299999999999995,2.0
MatNr1,2644,PrMod4,TSys54,AB-1CD-6,25.12.2023,18:11:43,OK,OK,00:01:58,00:01:58,58.0,7.399999999999999,1.0
MatNr1,2645,PrMod3,TSys54,AB-2CD-9,25.12.2023,18:36:27,OK,OK,00:01:34,00:01:34,58.0,8.799999999999994,-0.68
MatNr1,2646,PrMod1,TSys32,AB-3CD-1,25.12.2023,19:00:09,OK,OK,00:01:38,00:01:38,58.0,15.899999999999997,1.0
MatNr3,2647,PrMod4,TSys27,AB-3CD-6,25.12.2023,19:23:20,OK,OK,00:01:41,00:01:41,46.0,18.69999999999999,2.0
MatNr1,2648,PrMod4,TSys32,AB-3CD-8,25.12.2023,19:45:39,OK,OK,00:02:15,00:02:15,51.0,-49.19,2.0
MatNr3,2649,PrMod3,TSys27,AB-1CD-0,25.12.2023,20:11:15,OK,OK,00:01:35,00:01:35,41.0,18.099999999999987,2.0
MatNr1,2650,PrMod4,TSys54,AB-1CD-1,25.12.2023,20:35:46,OK,OK,00:01:47,00:01:47,43.0,16.699999999999996,1.0
MatNr1,2650,PrMod4,TSys54,AB-1CD-1,25.12.2023,20:39:21,OK,OK,00:01:53,00:01:53,43.0,16.699999999999996,1.0
MatNr3,2651,PrMod1,TSys54,AB-1CD-5,25.12.2023,21:02:38,OK,OK,00:01:37,00:01:37,45.0,15.3,1.0
MatNr3,2652,PrMod3,TSys54,AB-2CD-7,25.12.2023,21:26:55,OK,OK,00:02:06,00:02:06,61.0,9.59999999999999,2.0
MatNr1,2653,PrMod4,TSys32,AB-1CD-4,25.12.2023,21:49:14,OK,OK,00:02:17,00:02:17,-60.19,9.099999999999993,2.0
MatNr3,2654,PrMod2,TSys32,AB-2CD-8,25.12.2023,22:13:36,OK,OK,00:01:35,00:01:35,61.0,15.999999999999996,1.0
MatNr2,2655,PrMod2,TSys32,AB-2CD-2,25.12.2023,22:36:09,OK,OK,00:01:20,00:01:20,67.0,15.699999999999998,1.0
MatNr1,2656,PrMod3,TSys32,AB-2CD-7,25.12.2023,23:01:21,OK,OK,00:02:10,00:02:10,57.0,8.399999999999995,1.0
MatNr1,2657,PrMod2,TSys27,AB-1CD-6,25.12.2023,23:26:22,OK,OK,00:02:12,00:02:12,50.0,16.999999999999993,-0.0
MatNr2,2658,PrMod3,TSys54,AB-2CD-5,25.12.2023,23:49:56,OK,OK,00:01:31,00:01:31,52.0,16.099999999999994,0.0
MatNr3,2659,PrMod4,TSys27,AB-2CD-6,26.12.2023,00:15:05,OK,OK,00:02:19,00:02:19,40.0,-45.66,1.0
MatNr1,2660,PrMod3,TSys54,AB-1CD-2,26.12.2023,00:38:58,OK,OK,00:01:51,00:01:51,64.0,7.799999999999997,0.0
MatNr3,2661,PrMod1,TSys54,AB-3CD-3,26.12.2023,01:03:16,OK,OK,00:01:32,00:01:32,47.0,18.29999999999999,2.0
MatNr3,2662,PrMod2,TSys54,AB-3CD-5,26.12.2023,01:24:33,OK,OK,00:02:11,00:02:11,48.0,17.79999999999999,0.0
MatNr2,2663,PrMod1,TSys54,AB-2CD-5,26.12.2023,01:45:26,OK,OK,00:02:14,00:02:14,-69.49,9.59999999999999,1.0
MatNr3,2664,PrMod4,TSys32,AB-2CD-3,26.12.2023,02:07:55,OK,OK,00:02:08,00:02:08,46.0,9.59999999999999,0.0
MatNr3,2665,PrMod4,TSys27,AB-3CD-7,26.12.2023,02:32:35,OK,OK,00:02:20,00:02:20,58.0,7.899999999999997,2.0
MatNr2,2666,PrMod3,TSys32,AB-1CD-7,26.12.2023,02:56:24,OK,OK,00:01:54,00:01:54,67.0,15.799999999999995,2.0
MatNr2,2667,PrMod4,TSys32,AB-3CD-9,26.12.2023,03:16:31,angel_to_wide,Tolerance_violence,00:02:13,00:02:13,46.0,17.89999999999999,4.5
MatNr1,2668,PrMod2,TSys27,AB-2CD-6,26.12.2023,03:41:09,OK,OK,00:01:40,00:01:40,48.0,18.499999999999982,1.0
MatNr1,2668,PrMod2,TSys27,AB-2CD-6,26.12.2023,03:46:14,OK,OK,00:01:47,00:01:47,48.0,18.499999999999982,1.0
MatNr2,2669,PrMod3,TSys54,AB-1CD-0,26.12.2023,04:11:19,OK,OK,00:02:23,00:02:23,64.0,17.99999999999999,0.0
MatNr3,2670,PrMod3,TSys32,AB-2CD-0,26.12.2023,04:35:59,OK,OK,00:01:52,00:01:52,60.0,16.699999999999996,0.0
MatNr3,2671,PrMod4,TSys27,AB-1CD-4,26.12.2023,04:57:00,OK,OK,00:02:20,00:02:20,58.0,15.0,0.0
MatNr3,2672,PrMod4,TSys54,AB-2CD-2,26.12.2023,05:22:46,OK,OK,00:01:40,00:01:40,48.0,9.499999999999991,2.0
MatNr1,2673,PrMod3,TSys32,AB-2CD-1,26.12.2023,05:46:51,OK,OK,00:01:42,00:01:42,52.0,16.699999999999996,0.0
MatNr3,2674,PrMod4,TSys32,AB-1CD-3,26.12.2023,06:10:22,OK,OK,00:02:13,00:02:13,52.0,16.199999999999996,0.0
MatNr2,2675,PrMod1,TSys54,AB-3CD-3,26.12.2023,06:33:24,OK,OK,00:02:15,00:02:15,54.0,7.799999999999997,1.0
